"","query_target_gsea.Target.name","query_target_gsea.dangshen_CS","query_target_gsea.huangqi_CS","query_target_gsea.dangshen_NCS","query_target_gsea.huangqi_NCS","query_target_gsea.dangshen_Pvalue","query_target_gsea.huangqi_Pvalue","query_target_gsea.dangshen_FDR","query_target_gsea.huangqi_FDR"
"CSNK1A1","CSNK1A1",0.00235000000000002,-0.166677,0.0343782858578878,-2.5881478422043,0.965931863727455,0.00798403193612774,0.993859644916707,0.0469112117404779
"KCNE4","KCNE4",0.29779,0.01934,4.38548435457581,0.284815700384487,0,0.72,8.01718978442706e-06,0.960730978021255
"AKR1C1","AKR1C1",0.03209,-0.00268500000000001,0.482401772024804,-0.0393163149545842,0.594758064516129,0.948412698412698,0.950514193914157,0.99177981648616
"PLA2G6","PLA2G6",0.03679,0.160648,0.549725067405165,2.40044122393327,0.572614107883817,0.0228215767634855,0.948828444201582,0.0865893576670875
"KCNA1","KCNA1",0.28626,-0.029428,4.81974099229332,-0.484241564050128,0,0.596590909090909,0,0.944738249748389
"APOB","APOB",0.25348,-0.067239,3.69784322878331,-1.02756973100053,0,0.502846299810247,0.000249759651581666,0.975270709813795
"SLC22A8","SLC22A8",0.207417,0.00350499999999999,2.84596856214404,0.0480921033970931,0.00203665987780041,0.936863543788187,0.0185049398945289,0.991563302512909
"CACNA2D3","CACNA2D3",-0.062467,0.150835,-1.00299533506009,2.18458054236224,0.467479674796748,0.0511811023622047,0.97612134649573,0.165702707749058
"PRKCG","PRKCG",-0.245087,-0.152277,-3.70137195318457,-2.29972955283261,0,0.0385356454720617,0.000354056062345344,0.119434107660563
"S100A9","S100A9",0.241927,0.029981,3.65701042058181,0.453197987076529,0,0.595141700404858,0.000325309660959299,0.95232976256885
"ATM","ATM",0.102913,-0.019555,1.60226700064225,-0.293018703707087,0.331288343558282,0.708414872798434,0.614937027753081,0.947684384006219
"NPR2","NPR2",-0.44597,0.04339,-6.73286031128246,0.653228926076442,0,0.521235521235521,0,0.960266489368797
"PI4KA","PI4KA",-0.103038,-0.181493,-1.59434503337452,-2.80830822747183,0.295454545454545,0.00619834710743802,0.627363713007641,0.0224130279699955
"DNMT3B","DNMT3B",-0.41929,0.040149,-6.46955951547841,0.592812336653258,0,0.55688622754491,0,0.951721012484628
"TRPM4","TRPM4",0.02589,0.002191,0.370645191235336,0.0313666903822565,0.683070866141732,0.96259842519685,0.95095344093768,0.994636152532084
"TRPC1","TRPC1",-0.34875,0.027109,-5.45881696553402,0.420272989040068,0,0.609218436873748,0,0.949521534817723
"DPP4","DPP4",0.26025,-0.005828,3.89206586019604,-0.0845613891104701,0,0.859213250517598,8.41098122220119e-05,0.982607373300368
"CTGF","CTGF",0.31502,0.00615800000000001,4.90860512301897,0.0959532421673256,0,0.871101871101871,0,0.985925595812962
"GJC1","GJC1",0.206247,0.042791,3.15990017797593,0.655598813634952,0,0.522072936660269,0.00491178302871968,0.961198301897514
"GRIA2","GRIA2",0.223138,-0.00910499999999999,3.13018787648485,-0.136681648626915,0,0.856548856548857,0.00564771429252223,0.972186845032655
"CDK8","CDK8",-0.38047,-0.113667,-5.11464786591001,-1.52802239065996,0,0.31198347107438,0,0.689931984843932
"GUCY1A3","GUCY1A3",-0.37781,-0.04559,-5.76501437541148,-0.695659208001402,0,0.53765690376569,0,0.961364062719347
"PLK4","PLK4",0.2578,0.018676,3.72239094172846,0.269663976833672,0,0.708171206225681,0.000223010912344106,0.961277390827938
"PPIA","PPIA",0.41068,-0.019642,6.24679110497987,-0.297332080050318,0,0.712031558185404,0,0.94799471925061
"KCNJ15","KCNJ15",0.34716,-0.027785,4.99841015010538,-0.441676691292952,0,0.585714285714286,0,0.943231642742704
"DYRK1A","DYRK1A",0.01344,0.000923999999999994,0.201336536760468,0.0138418869022821,0.784679089026915,0.973084886128364,0.967046981896402,0.996920888823783
"DAPK1","DAPK1",-0.107871,-0.000620999999999997,-1.37653485433674,-0.00792454083621279,0.38655462184874,0.995798319327731,0.822039470951939,0.997170522046152
"S100A13","S100A13",0.101432,-0.232626,1.43224839734805,-3.33761466369459,0.374509803921569,0,0.771547280454625,0.00272800196037087
"PPARD","PPARD",-0.25062,0.181936,-3.64174195272476,2.68340290019757,0,0.00790513833992095,0.000514610651728337,0.0334630897403504
"ZACN","ZACN",0.45757,-0.069745,6.8842876416524,-1.05192704555227,0,0.490272373540856,0,0.972159426392056
"ACADSB","ACADSB",0.3077,-0.006976,4.56145826065027,-0.103807209761497,0,0.880478087649402,9.48894443084362e-06,0.98039688984813
"TOP2A","TOP2A",-0.402378,0.056531,-6.24317934018776,0.785972061369813,0,0.552577319587629,0,0.968554123608625
"M6PR","M6PR",0.29242,0.039881,4.27852265667032,0.583516045655801,0,0.540384615384615,7.06550898267853e-06,0.950661328306615
"FPGS","FPGS",-0.45507,-0.212776,-6.83492340933844,-3.19578891894741,0,0,0,0.00498511477981421
"GABRA6","GABRA6",0.32861,-0.016796,5.05221448926329,-0.273438905618688,0,0.705154639175258,0,0.95080729578963
"SLC12A5","SLC12A5",0.01443,0.00349200000000001,0.212726861412738,0.0514790159427084,0.754318618042226,0.930902111324376,0.965860076715528,0.990868581131039
"CFTR","CFTR",0.24727,-0.060113,3.49098950916176,-0.890817602783561,0,0.503092783505155,0.000853215715043231,0.975725546216313
"PDE6G","PDE6G",0.3473,-0.04008,5.21584042778242,-0.631854928378581,0,0.528,0,0.957844246539935
"HTR6","HTR6",0.252,0.000479000000000007,3.93322541887149,0.00747624990333124,0,0.993839835728953,6.26876009739776e-05,0.997821045317747
"CLK2","CLK2",-0.246516,-0.044363,-3.15775628816019,-0.568269573624635,0,0.586744639376218,0.00593043904428451,0.955874084585107
"SCN2A","SCN2A",0.205736,0.00506999999999999,3.15444749048741,0.0777357816656838,0,0.915983606557377,0.00502629025705421,0.986108730645527
"GJA4","GJA4",0.206247,0.042791,3.08441342157595,0.639937234105982,0,0.536585365853659,0.00692643001638791,0.957914470197749
"PPARA","PPARA",-0.24738,-0.003842,-3.64307010193053,-0.0565796561226336,0,0.944971537001898,0.000516044107582733,0.987727648437883
"IDH2","IDH2",-0.27194,-0.0136,-4.15039842105765,-0.207565707606031,0,0.78030303030303,1.54815388478002e-05,0.962138028918562
"TYMS","TYMS",-0.38945,-0.033787,-5.72249324086047,-0.496458798636417,0,0.609603340292276,0,0.946153120524859
"PDHA1","PDHA1",0.25441,-0.118487,3.79257847707605,-1.77282412144231,0,0.190274841437632,0.000151093192091125,0.46091602487413
"GSK3B","GSK3B",-0.35113,-0.182333,-5.04156955353079,-2.61796058839726,0,0.00813008130081301,0,0.0424203673756113
"PRSS1","PRSS1",0.24764,-0.01747,3.8397486580288,-0.258223065382106,0,0.713114754098361,0.00010565440816152,0.951682441281944
"RRM2B","RRM2B",-0.35295,-0.025018,-5.19484460724407,-0.368223891157479,0,0.662082514734774,0,0.94052654072276
"TRPV4","TRPV4",0.30933,-0.167659,4.59088342022413,-2.41794053568961,0,0.0256410256410256,9.77219650340612e-06,0.0828200388267142
"CHRNA6","CHRNA6",-0.23467,-0.023279,-3.47444997861712,-0.344661529178114,0,0.665406427221172,0.00141456201434689,0.941508684282977
"VDR","VDR",0.04028,0.025715,0.579372652852957,0.369875068721792,0.602020202020202,0.668686868686869,0.950175532673276,0.950981243051431
"ERBB4","ERBB4",-0.00850000000000001,0.022383,-0.126398557617371,0.345688281004399,0.854838709677419,0.662698412698413,0.976374632540332,0.952343624774725
"SIGMAR1","SIGMAR1",0.21015,-0.044868,3.00128038483837,-0.65575862601321,0,0.57314629258517,0.00991697015313054,0.957965372992908
"SCN3B","SCN3B",0.32023,-0.043408,4.92457817541336,-0.629725262665586,0,0.550607287449393,0,0.957717715072985
"SLC22A12","SLC22A12",0.4736,-0.156991,6.8278540942823,-2.39977234969711,0,0.016260162601626,0,0.0874893315668504
"HMGCR","HMGCR",0.3435,-0.197163,5.05241043693002,-2.86930760367897,0,0.00185873605947955,0,0.0180375970622311
"BCL2L1","BCL2L1",-0.47968,0.03355,-6.97751362690942,0.505956189334867,0,0.574257425742574,0,0.950539758014729
"CDK6","CDK6",-0.406681,-0.128179,-5.98104290251623,-1.88512396252008,0,0.160569105691057,0,0.363931481668933
"SCN8A","SCN8A",0.3077,-0.006976,4.62869201131759,-0.103547719059223,0,0.88953488372093,1.03926534242573e-05,0.98060248306898
"SLC46A1","SLC46A1",0.2671,-0.143676,4.02088703681737,-2.09896485512966,0,0.0766208251473477,2.78216925946831e-05,0.214410891228818
"CYP2A6","CYP2A6",-0.279963,-0.056261,-4.56529161592613,-0.91743505964581,0,0.468871595330739,0,0.975884157850483
"RUNX1","RUNX1",0.30814,-0.059007,5.02852383806023,-0.889854589641354,0,0.489626556016597,0,0.975238508378914
"PSMB10","PSMB10",-0.39045,0.00264,-6.19080673290609,0.0419416677382945,0,0.943775100401606,0,0.993000010519422
"IL1B","IL1B",-0.31228,-0.033193,-4.80900608905039,-0.511160942467816,0,0.556660039761431,0,0.949412225709081
"ITPR3","ITPR3",0.35595,-0.004284,5.20680066689035,-0.063560052162595,0,0.922772277227723,0,0.986573015843359
"NISCH","NISCH",-0.2995,-0.017519,-4.20830190651997,-0.24616107212128,0,0.734530938123752,8.11084604974393e-06,0.95329496465953
"SIAH1","SIAH1",-0.23418,-0.011295,-3.35149558431206,-0.161649767805981,0,0.831683168316832,0.00258536949819967,0.970641971050332
"NT5E","NT5E",0.20978,0.000835000000000002,3.01533309266899,0.0120021123671399,0.00201612903225806,0.983870967741935,0.00927646302097165,0.997052228034951
"FGF1","FGF1",0.08984,-0.015627,1.30350543515099,-0.225356014884922,0.455508474576271,0.776515151515151,0.868346067888865,0.957904386449144
"JAK3","JAK3",-0.265616,-0.161054,-3.72187457891795,-2.25672696084969,0,0.0224489795918367,0.000300268784437423,0.136628711492374
"DGAT1","DGAT1",0.07756,0.142598,1.03228064522698,1.89790040546773,0.536144578313253,0.0963855421686747,0.966181495943979,0.349945673480795
"REN","REN",0.298497,-0.033006,4.72144699414525,-0.495470519431022,0,0.589494163424125,0,0.945402186690856
"GJB3","GJB3",0.206247,0.042791,3.24782968596361,0.673841947238353,0,0.516,0.00320745519048935,0.961457346083322
"OPRD1","OPRD1",0.295942,-0.052415,4.1150235619792,-0.78496212905658,0,0.526315789473684,1.8131183050935e-05,0.968981329255076
"TRPM2","TRPM2",0.218241,-0.036065,3.20224641665509,-0.52163475301635,0,0.5850622406639,0.00403152427080291,0.950619270350811
"TRPV1","TRPV1",-0.080693,-0.210357,-1.20672125089995,-3.1457779754819,0.483606557377049,0,0.929250845766363,0.00618786626591924
"RARG","RARG",-0.0081,0.166224,-0.121676240282474,2.4456729047936,0.841698841698842,0.0228215767634855,0.976650364134224,0.0750232297831138
"CSF2RB","CSF2RB",-0.01914,-0.098242,-0.291659171023714,-1.49703136257637,0.700396825396825,0.357142857142857,0.947655186196446,0.719629891998409
"PANX1","PANX1",-0.064744,-0.176791,-0.944701269740724,-2.57961636875591,0.522,0.002,0.978004776915381,0.0483505036540417
"ESR1","ESR1",-0.262257,0.061543,-3.9748696734298,0.90672896192373,0,0.521649484536083,4.14065564437775e-05,0.970583897788483
"NPSR1","NPSR1",0.4072,-0.192886,6.4489806591234,-3.0832987819276,0,0.00188679245283019,0,0.00786430637000227
"CHRM1","CHRM1",0.277946,-0.042755,4.13133265621163,-0.641651698275499,0,0.565302144249513,1.8472208437473e-05,0.95949262674079
"AHCY","AHCY",0.236166,-0.038672,3.44555160782518,-0.576372659139394,0,0.532038834951456,0.00107423248253106,0.955330015465867
"GJA1","GJA1",-0.093831,-0.172682,-1.43944249525135,-2.649079823992,0.377049180327869,0.0163934426229508,0.770460360710623,0.0379802049759879
"MIF","MIF",-0.35921,-0.20348,-5.12816727305057,-2.90492880688269,0,0,0,0.0156061273730659
"PRKAG2","PRKAG2",0.03209,-0.00268500000000001,0.459437381681676,-0.0386620829805173,0.606786427145709,0.947895791583166,0.951564361628774,0.991642679283086
"PORCN","PORCN",0.40761,0.019339,6.50944620876557,0.308839773880222,0,0.686159844054581,0,0.956434753244717
"P2RX7","P2RX7",0.43972,0.030243,7.0491976463081,0.48482871922427,0,0.568359375,0,0.950010357417512
"INCENP","INCENP",-0.23851,-0.165888,-3.50506613802067,-2.43783661692999,0,0.0184842883548983,0.00119579856979016,0.0776487369564296
"KCNE1","KCNE1",0.27863,-0.170481,4.19162515603304,-2.48995610239905,0,0.0199203187250996,6.50401158008156e-06,0.0658536435153872
"COX4I1","COX4I1",0.3905,0.015571,6.01271973743783,0.23975431250101,0,0.719123505976096,0,0.96346721741569
"TPSAB1","TPSAB1",-0.28737,-0.156995,-4.17233528479392,-2.2794160073641,0,0.0298804780876494,1.56601719883518e-05,0.12716314587574
"KCNK1","KCNK1",-0.27519,-0.023538,-3.93627845892096,-0.336684190435995,0,0.661943319838057,7.46468198111433e-05,0.942040711029906
"EPHA2","EPHA2",0.05423,0.00472500000000001,0.827057537811417,0.0720606097392393,0.524096385542169,0.933734939759036,0.970934162524362,0.986129783479333
"PDE3B","PDE3B",0.31675,-0.03135,4.77426169779861,-0.46142666712804,0,0.605882352941176,0,0.942990203448673
"TUBA4A","TUBA4A",-0.42699,-0.18015,-6.18164289818138,-2.60807739784861,0,0.00392927308447937,0,0.0440336128854992
"SLC6A9","SLC6A9",0.19405,0.02943,2.72112256823033,0.412690735289969,0.00390625,0.6484375,0.0291107232173472,0.949752423655317
"STK17B","STK17B",-0.33333,-0.132621,-4.92714571380003,-1.96034857861541,0,0.0995934959349594,0,0.305395270520738
"PAK4","PAK4",-0.39651,0.171775,-5.91231286769878,2.55467757002056,0,0.00978473581213307,0,0.051649929733249
"KCNA7","KCNA7",0.022751,-0.033124,0.324485626153467,-0.464342296229822,0.692460317460317,0.596774193548387,0.954973256943165,0.943112418149664
"NOS2","NOS2",-0.04491,0.033178,-0.695987324105943,0.480787882134411,0.523809523809524,0.607350096711799,0.961455928309569,0.950847881776595
"DGAT2","DGAT2",-0.55157,0.052431,-8.1679363816444,0.786400716863245,0,0.525050100200401,0,0.968664718940045
"CA12","CA12",0.308847,-0.033842,4.88515114654526,-0.540142708793659,0,0.550403225806452,0,0.953346744340947
"IKBKB","IKBKB",-0.221047,-0.014265,-3.19783644553821,-0.206368495820357,0.00192678227360308,0.776493256262042,0.00499043935171308,0.961789249885547
"IHH","IHH",-0.287291,-0.047029,-4.25793896129877,-0.697016653535683,0,0.536679536679537,8.4825931603572e-06,0.961936110235016
"NPEPPS","NPEPPS",0.02648,0.012706,0.401385241450114,0.192598220463185,0.59918200408998,0.793456032719836,0.950601276274049,0.968166471668791
"SLCO1B1","SLCO1B1",0.276419,-0.196683,4.23028903294681,-3.07199527098602,0,0.00194174757281553,6.7731430937401e-06,0.008229657655212
"CDC25A","CDC25A",-0.54651,0.015525,-8.13329964209125,0.24864624108505,0,0.741444866920152,0,0.964553733218155
"TXNRD1","TXNRD1",-0.58245,0.010131,-9.07028147177043,0.152806017010084,0,0.846007604562738,0,0.975397285131013
"KCNH2","KCNH2",0.3055,-0.031375,4.37477321302313,-0.483860654888229,0,0.592292089249493,7.88839958708687e-06,0.944470813045662
"CA7","CA7",-0.070398,-0.049234,-1.07614798419977,-0.752621805365086,0.489754098360656,0.514344262295082,0.968622170894624,0.965282685508917
"EWSR1","EWSR1",0.04511,0.179549,0.67773094190228,2.69753741714947,0.553639846743295,0.00383141762452107,0.961358840951139,0.0319322466877164
"PRKCH","PRKCH",-0.32629,-0.001855,-4.79347171542756,-0.0272514941681268,0,0.974609375,0,0.993235777575952
"MAPKAPK2","MAPKAPK2",-0.107871,-0.000620999999999997,-1.35323726354597,-0.00779041948866743,0.401960784313726,0.994117647058824,0.84085474059708,0.997094918563606
"MAPK12","MAPK12",-0.2526,-0.211536,-4.03640842704303,-3.38022839676554,0,0,2.1581155743665e-05,0.00222828455624173
"KCNQ2","KCNQ2",0.29658,-0.043985,4.73802740206323,-0.695531488084123,0,0.49901768172888,0,0.961015840510227
"LRRK2","LRRK2",-0.222136,-0.159582,-2.97101688341217,-2.13437180956117,0,0.0569105691056911,0.0123134755009132,0.194916225850144
"STK24","STK24",-0.06929,0.194118,-1.08173906266975,3.21081947199022,0.473140495867769,0.00193798449612403,0.967496152521532,0.00381366607265875
"IDO1","IDO1",0.25979,-0.169575,3.68465138993198,-2.49027891642767,0,0.011472275334608,0.000262172297293711,0.0657717970824222
"PDE8B","PDE8B",0.33479,0.020157,4.92572505504781,0.296567519742521,0,0.703921568627451,0,0.959200145541707
"BST1","BST1",-0.41225,-0.006511,-6.1215802811137,-0.0966831029965586,0,0.891518737672584,0,0.981329799615481
"AGTR1","AGTR1",0.21095,-0.035196,3.16335202227415,-0.541217846928299,0,0.560483870967742,0.00486628974527724,0.953461589384297
"AGER","AGER",-0.01304,0.015626,-0.193211071630449,0.235726507984126,0.79002079002079,0.751445086705202,0.965293087277086,0.964067412454437
"LTA4H","LTA4H",0.199166,0.014018,3.08306538544476,0.216996930064191,0,0.755813953488372,0.00696789998544125,0.965756078180945
"SLC12A3","SLC12A3",0.24759,-0.145724,3.55596538868333,-2.15834982666778,0,0.0533596837944664,0.000565570625648493,0.181826559036823
"GABRR1","GABRR1",0.27726,-0.033248,4.23109449125272,-0.511434644295385,0,0.563674321503132,6.79657957503332e-06,0.949419421988801
"CLCNKB","CLCNKB",-0.230656,0.123702,-3.26986193370028,1.82170277989749,0,0.187984496124031,0.00379553861048605,0.411006740671687
"GNRHR2","GNRHR2",0.26578,-0.197814,4.08243656515915,-3.07006457721609,0,0,2.32451064755578e-05,0.00830822304702458
"MAPK9","MAPK9",-0.27426,-0.050575,-4.2055178163899,-0.775519811725805,0,0.510373443983402,8.04672868966691e-06,0.967298396763751
"CYP3A4","CYP3A4",0.07696,-0.063212,1.17437253749898,-0.975689232008372,0.470355731225296,0.502024291497976,0.937492632004594,0.977549837784235
"PLK1","PLK1",-0.38996,0.00214199999999999,-6.00192615945274,0.0326028620169536,0,0.977596741344195,0,0.994824707171602
"HDAC2","HDAC2",-0.35301,0.177512,-5.53091848170827,2.7545420359574,0,0.00386100386100386,0,0.0256283488900355
"SERPINA6","SERPINA6",0.0182,-0.000649999999999998,0.273275442606465,-0.00931590389670988,0.739754098360656,0.990234375,0.960727421843938,0.997981186705397
"SCN9A","SCN9A",0.21817,-0.020753,3.27986379688801,-0.316544668562667,0,0.682445759368836,0.0027228440814266,0.942944830113044
"PIM1","PIM1",-0.313353,0.042928,-4.44810094876434,0.594982331380035,0,0.579365079365079,0,0.951672162121056
"FABP6","FABP6",0.47671,-0.023368,6.93054643954592,-0.335782758165378,0,0.66351606805293,0,0.942743830609054
"PRKAB1","PRKAB1",0.03209,-0.00268500000000001,0.492918940624573,-0.0397972636972622,0.58,0.958,0.952055925745467,0.991775269518924
"FASLG","FASLG",0.33269,-0.134286,4.96241277461884,-1.92767054072457,0,0.123456790123457,0,0.330249601157389
"TNNC2","TNNC2",0.213635,0.002525,3.08614758578047,0.0364758707800486,0,0.956087824351297,0.00688828652633369,0.994544177061234
"ICAM1","ICAM1",0.248734,-0.05885,3.73383330202311,-0.870403443329318,0,0.505133470225873,0.000207669938028331,0.974666552846093
"GSR","GSR",-0.063503,-0.014343,-0.815467020214014,-0.184184108954374,0.553535353535354,0.826262626262626,0.971998420158346,0.967188822889638
"CAMK1G","CAMK1G",-0.12795,0.013765,-1.88975608965817,0.200604163350489,0.160824742268041,0.784466019417476,0.359984128901044,0.967060796340878
"GLI1","GLI1",0.26339,-0.039216,3.79428385710919,-0.54971407879585,0,0.570858283433134,0.000151800888541201,0.953600582217918
"PARP2","PARP2",0.224322,-0.00335000000000001,3.47128277140595,-0.0479566593749864,0,0.939330543933054,0.000942821518648622,0.989661037717154
"MKNK2","MKNK2",0.106268,-0.056645,1.5497223653238,-0.813502724847169,0.290513833992095,0.534412955465587,0.666423533756416,0.972134149789404
"UBE2N","UBE2N",-0.41319,0.181721,-6.05419538317073,2.64698937902337,0,0,0,0.0379827014516261
"ATP1B2","ATP1B2",0.33546,-0.154693,4.87088558968141,-2.29298826745775,0,0.040650406504065,0,0.121756057644436
"RAC2","RAC2",0.29391,0.005727,4.35053974010096,0.0847726892298942,0,0.892100192678227,7.73311613064815e-06,0.985052190234007
"ADRA2B","ADRA2B",0.03836,-0.15013,0.566383609953924,-2.15874643755092,0.559670781893004,0.0680933852140078,0.949951518164569,0.181750457882032
"GRIN3A","GRIN3A",0.25113,0.007909,3.71532443653114,0.117009122639767,0,0.886409736308316,0.000225820410739231,0.983782299983498
"EPHB2","EPHB2",-0.059179,0.016335,-0.9292208556807,0.250507989878342,0.474949899799599,0.728542914171657,0.977194296230212,0.964053127580552
